site_uuid,site_name,id,ticket_number,entry_time,exit_time,transaction_time,duration_mins,payment_method,card_scheme,full_price,discount_code,product_id,discounted_price,vat_pct,tax_amount,charged,psp,acquirer,psp_reference
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006353,TKT-HV-000958,2025-03-16T17:05:52Z,2025-03-16T18:11:52Z,2025-03-16T18:08:52Z,66,CONTACTLESS,VISA,£2.50,,,£2.50,20,£0.42,£2.50,SIX,Worldpay,SIX-838E11DE915518F6
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006354,TKT-HV-000959,2025-03-16T15:15:16Z,2025-03-16T16:15:16Z,2025-03-16T16:12:16Z,60,DEBIT_CARD,VISA,£1.50,,,£1.50,20,£0.25,£1.50,SIX,Worldpay,SIX-1148D99106E2644D
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006355,TKT-HV-000960,2025-03-16T14:36:03Z,2025-03-16T16:33:03Z,2025-03-16T16:31:03Z,117,DEBIT_CARD,MASTERCARD,£2.50,,,£2.50,20,£0.42,£2.50,SIX,Worldpay,SIX-4600DCEC28D7FD8F
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006356,TKT-HV-000961,2025-03-16T12:27:37Z,2025-03-16T12:58:37Z,2025-03-16T12:54:37Z,31,DEBIT_CARD,MASTERCARD,£1.50,,,£1.50,20,£0.25,£1.50,SIX,Worldpay,SIX-2D38DED73D58C0B3
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006357,TKT-HV-000962,2025-03-16T13:21:27Z,2025-03-16T14:43:27Z,2025-03-16T14:38:27Z,82,CASH,N/A,£2.50,VALID-CODE,PROD-VC-004,£0.00,20,£0.00,£0.00,N/A,N/A,N/A
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006358,TKT-HV-000963,2025-03-16T14:19:25Z,2025-03-16T14:36:25Z,2025-03-16T14:34:25Z,17,CREDIT_CARD,MAESTRO,£1.50,,,£1.50,20,£0.25,£1.50,SIX,Worldpay,SIX-049BDBDD4EB821D6
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006359,TKT-HV-000964,2025-03-16T15:50:04Z,2025-03-16T16:14:04Z,2025-03-16T16:11:04Z,24,CASH,N/A,£1.50,SEASON-Q1,PROD-SQ-002,£0.00,20,£0.00,£0.00,N/A,N/A,N/A
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006360,TKT-HV-000965,2025-03-16T17:54:37Z,2025-03-16T21:35:37Z,2025-03-16T21:31:37Z,221,DEBIT_CARD,MASTERCARD,£4.00,,,£4.00,20,£0.67,£4.00,SIX,Worldpay,SIX-2275CF4AC00FEC1A
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006361,TKT-HV-000966,2025-03-16T11:30:13Z,2025-03-16T14:22:13Z,2025-03-16T14:20:13Z,172,CONTACTLESS,VISA,£4.00,,,£4.00,20,£0.67,£4.00,SIX,Worldpay,SIX-4C7B5B877A18795B
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006362,TKT-HV-000967,2025-03-16T10:24:24Z,2025-03-16T16:00:24Z,2025-03-16T15:58:24Z,336,CASH,N/A,£5.50,,,£5.50,20,£0.92,£5.50,N/A,N/A,N/A
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006363,TKT-HV-000968,2025-03-16T15:39:50Z,2025-03-16T16:49:50Z,2025-03-16T16:45:50Z,70,CONTACTLESS,MAESTRO,£2.50,,,£2.50,20,£0.42,£2.50,SIX,Worldpay,SIX-AA010DE4CFF156A2
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006364,TKT-HV-000969,2025-03-16T14:04:25Z,2025-03-16T15:21:25Z,2025-03-16T15:16:25Z,77,CREDIT_CARD,AMEX,£2.50,,,£2.50,20,£0.42,£2.50,SIX,AMEX,SIX-1BBD50A703E1824A
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006365,TKT-HV-000970,2025-03-16T20:59:42Z,2025-03-16T21:37:42Z,2025-03-16T21:34:42Z,38,CREDIT_CARD,MASTERCARD,£1.50,,,£1.50,20,£0.25,£1.50,SIX,Worldpay,SIX-05A451BAFA953DAD
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006366,TKT-HV-000971,2025-03-16T11:26:11Z,2025-03-16T16:51:11Z,2025-03-16T16:46:11Z,325,APP,VISA,£5.50,,,£5.50,20,£0.92,£5.50,SIX,Worldpay,SIX-4B63D6166DFC46DB
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006367,TKT-HV-000972,2025-03-16T15:39:58Z,2025-03-16T18:08:58Z,2025-03-16T18:05:58Z,149,CONTACTLESS,MASTERCARD,£4.00,,,£4.00,20,£0.67,£4.00,SIX,Worldpay,SIX-B7D1FA96D8FE1A92
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006368,TKT-HV-000973,2025-03-16T11:29:13Z,2025-03-16T13:12:13Z,2025-03-16T13:08:13Z,103,DEBIT_CARD,MASTERCARD,£2.50,,,£2.50,20,£0.42,£2.50,SIX,Worldpay,SIX-2A4BED96C7606D8B
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006369,TKT-HV-000974,2025-03-16T18:52:26Z,2025-03-16T20:41:26Z,2025-03-16T20:39:26Z,109,CREDIT_CARD,MAESTRO,£2.50,,,£2.50,20,£0.42,£2.50,SIX,Worldpay,SIX-080D12D1BBD64377
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006370,TKT-HV-000975,2025-03-16T09:59:57Z,2025-03-16T13:54:57Z,2025-03-16T13:49:57Z,235,CREDIT_CARD,MASTERCARD,£4.00,,,£4.00,20,£0.67,£4.00,SIX,Worldpay,SIX-D3EB8C7045D8C8B7
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006371,TKT-HV-000976,2025-03-16T19:48:20Z,2025-03-16T22:44:20Z,2025-03-16T22:43:20Z,-19,DEBIT_CARD,MASTERCARD,£4.00,VALID-CODE,PROD-VC-004,£1.50,20,£0.25,£1.50,SIX,Worldpay,SIX-A201364D66CC346A
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006372,TKT-HV-000977,2025-03-16T15:49:32Z,2025-03-16T16:15:32Z,2025-03-16T16:13:32Z,26,CASH,N/A,£1.50,,,£1.50,20,£0.25,£1.50,N/A,N/A,N/A
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006373,TKT-HV-000978,2025-03-16T14:11:19Z,2025-03-16T16:20:19Z,2025-03-16T16:17:19Z,129,DEBIT_CARD,VISA,£4.00,,,£4.00,20,£0.67,£4.00,SIX,Worldpay,SIX-54D1179F38675EE3
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006374,TKT-HV-000979,2025-03-16T15:04:42Z,2025-03-16T18:15:42Z,2025-03-16T18:12:42Z,191,DEBIT_CARD,MASTERCARD,£4.00,,,£4.00,20,£0.67,£4.00,SIX,Worldpay,SIX-75CE2A06D5A6B8FA
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006375,TKT-HV-000980,2025-03-16T09:17:15Z,2025-03-16T10:30:15Z,2025-03-16T10:29:15Z,-7,CONTACTLESS,MASTERCARD,£2.50,,,£2.50,20,£0.42,£2.50,SIX,Worldpay,SIX-C655D6979A695F64
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006376,TKT-HV-000981,2025-03-16T14:09:25Z,2025-03-16T19:20:25Z,2025-03-16T19:17:25Z,311,CREDIT_CARD,VISA,£5.50,VALID-CODE,PROD-VC-004,£3.00,20,£0.50,£3.00,SIX,Worldpay,SIX-3BAD38507CE0B103
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006377,TKT-HV-000982,2025-03-16T15:16:56Z,2025-03-16T18:20:56Z,2025-03-16T18:15:56Z,184,DEBIT_CARD,MASTERCARD,£4.00,,,£4.00,20,£0.67,£4.00,SIX,Worldpay,SIX-3FB7170B2B5C3543
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006378,TKT-HV-000983,2025-03-16T08:43:57Z,2025-03-16T09:15:57Z,2025-03-16T09:11:57Z,32,CASH,N/A,£1.50,,,£1.50,20,£0.25,£1.50,N/A,N/A,N/A
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006379,TKT-HV-000984,2025-03-16T15:48:15Z,2025-03-16T17:56:15Z,2025-03-16T17:52:15Z,128,CREDIT_CARD,MAESTRO,£4.00,,,£4.00,20,£0.67,£4.00,SIX,Worldpay,SIX-0359A8B2471E180F
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006380,TKT-HV-000985,2025-03-16T17:54:00Z,2025-03-16T19:49:00Z,2025-03-16T19:44:00Z,115,CONTACTLESS,VISA,£2.50,,,£2.50,20,£0.42,£2.50,SIX,Worldpay,SIX-5A2B081E6FCAF24B
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006381,TKT-HV-000986,2025-03-17T16:29:55Z,2025-03-17T19:17:55Z,2025-03-17T19:14:55Z,168,CREDIT_CARD,MASTERCARD,£4.00,,,£4.00,20,£0.67,£4.00,SIX,Worldpay,SIX-48C13927EF358CA8
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006382,TKT-HV-000987,2025-03-17T12:20:30Z,2025-03-17T12:59:30Z,2025-03-17T12:56:30Z,39,DEBIT_CARD,VISA,£1.50,,,£1.50,20,£0.25,£1.50,SIX,Worldpay,SIX-248E0C1313C1CA93
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006383,TKT-HV-000988,2025-03-17T14:30:08Z,2025-03-17T16:48:08Z,2025-03-17T16:46:08Z,138,CREDIT_CARD,VISA,£4.00,,,£4.00,20,£0.67,£4.00,SIX,Worldpay,SIX-694DF95816CEF845
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006384,TKT-HV-000989,2025-03-17T18:00:28Z,2025-03-17T20:58:28Z,2025-03-17T20:53:28Z,178,CREDIT_CARD,AMEX,£4.00,,,£4.00,20,£0.67,£4.00,SIX,AMEX,SIX-D097C15E765CCF91
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006385,TKT-HV-000990,2025-03-17T12:01:10Z,2025-03-17T13:32:10Z,2025-03-17T13:31:10Z,91,CREDIT_CARD,VISA,£2.50,,,£2.50,20,£0.42,£2.50,SIX,Worldpay,SIX-8C7255611F271DA3
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006386,TKT-HV-000991,2025-03-17T11:07:24Z,2025-03-17T13:08:24Z,2025-03-17T13:06:24Z,121,CASH,N/A,£4.00,,,£4.00,20,£0.67,£4.00,N/A,N/A,N/A
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006387,TKT-HV-000992,2025-03-17T14:35:59Z,2025-03-17T17:55:59Z,2025-03-17T17:54:59Z,200,CREDIT_CARD,VISA,£4.00,VALID-CODE,PROD-VC-004,£1.50,20,£0.25,£1.50,SIX,Worldpay,SIX-2F08CFFEC95980FA
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006388,TKT-HV-000993,2025-03-17T18:46:07Z,2025-03-17T19:16:07Z,2025-03-17T19:14:07Z,30,CASH,N/A,£1.50,,,£1.50,20,£0.25,£1.50,N/A,N/A,N/A
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006389,TKT-HV-000994,2025-03-17T12:15:12Z,2025-03-17T14:29:12Z,2025-03-17T14:26:12Z,134,DEBIT_CARD,VISA,£4.00,,,£4.00,20,£0.67,£4.00,SIX,Worldpay,SIX-591D3897ED65D966
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006390,TKT-HV-000995,2025-03-17T10:02:44Z,2025-03-17T10:54:44Z,2025-03-17T10:49:44Z,52,CREDIT_CARD,VISA,£1.50,,,£1.50,20,£0.25,£1.50,SIX,Worldpay,SIX-1AD692C9C39DC160
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006391,TKT-HV-000996,2025-03-17T16:12:13Z,2025-03-17T19:00:13Z,2025-03-17T18:55:13Z,168,DEBIT_CARD,VISA,£4.00,,,£4.00,20,£0.67,£4.00,SIX,Worldpay,SIX-BF670266387A796F
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006392,TKT-HV-000997,2025-03-17T16:50:10Z,2025-03-17T17:35:10Z,2025-03-17T17:30:10Z,45,APP,VISA,£1.50,,,£1.50,20,£0.25,£1.50,SIX,Worldpay,SIX-975FD08443E6885F
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006393,TKT-HV-000998,2025-03-17T14:11:32Z,2025-03-17T16:56:32Z,2025-03-17T16:54:32Z,165,APP,AMEX,£4.00,,,£4.00,20,£0.67,£4.00,SIX,AMEX,SIX-C9F1EDF890C32CC0
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006394,TKT-HV-000999,2025-03-17T12:47:04Z,2025-03-17T13:25:04Z,2025-03-17T13:23:04Z,38,CONTACTLESS,MASTERCARD,£1.50,,,£1.50,20,£0.25,£1.50,SIX,Worldpay,SIX-AB525F1FACE381A8
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006395,TKT-HV-001000,2025-03-17T10:48:28Z,2025-03-17T11:38:28Z,2025-03-17T11:33:28Z,50,APP,VISA,£1.50,PROMO-20,PROD-PR-003,£1.20,20,£0.20,£1.20,SIX,Worldpay,SIX-E575522D4ECE4819
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006396,TKT-HV-001001,2025-03-17T10:00:25Z,2025-03-17T12:52:25Z,2025-03-17T12:50:25Z,172,CONTACTLESS,VISA,£4.00,PROMO-20,PROD-PR-003,£3.20,20,£0.53,£3.20,SIX,Worldpay,SIX-139A18C7FCC5C393
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006397,TKT-HV-001002,2025-03-17T12:54:46Z,2025-03-17T16:14:46Z,2025-03-17T16:11:46Z,200,CREDIT_CARD,VISA,£4.00,,,£4.00,20,£0.67,£4.00,SIX,Worldpay,SIX-2EEDE8F74C53C274
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006398,TKT-HV-001003,2025-03-17T12:44:07Z,2025-03-17T17:05:07Z,2025-03-17T17:00:07Z,261,CREDIT_CARD,VISA,£5.50,,,£5.50,20,£0.92,£5.50,SIX,Worldpay,SIX-8372875F10471186
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006399,TKT-HV-001004,2025-03-17T15:57:24Z,2025-03-17T17:21:24Z,2025-03-17T17:20:24Z,84,DEBIT_CARD,MASTERCARD,£2.50,,,£2.50,20,£0.42,£2.50,SIX,Worldpay,SIX-1021E1DF0BA2076C
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006400,TKT-HV-001005,2025-03-17T18:54:03Z,2025-03-17T21:38:03Z,2025-03-17T21:35:03Z,164,DEBIT_CARD,MASTERCARD,£4.00,,,£4.00,20,£0.67,£4.00,SIX,Worldpay,SIX-CC1244B0F512F3CB
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006401,TKT-HV-001006,2025-03-17T12:18:27Z,2025-03-17T17:35:27Z,2025-03-17T17:34:27Z,317,CONTACTLESS,VISA,£5.50,,,£5.50,20,£0.92,£5.50,SIX,Worldpay,SIX-FCC348EEF5DA67B6
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006402,TKT-HV-001007,2025-03-17T19:59:51Z,2025-03-17T20:52:51Z,2025-03-17T20:47:51Z,53,CONTACTLESS,VISA,£1.50,,,£1.50,20,£0.25,£1.50,SIX,Worldpay,SIX-34020E738F89E6DA
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006403,TKT-HV-001008,2025-03-17T14:02:40Z,2025-03-17T15:08:40Z,2025-03-17T15:04:40Z,66,DEBIT_CARD,VISA,£2.50,,,£2.50,20,£0.42,£2.50,SIX,Worldpay,SIX-EE31CF3EB59718C4
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006404,TKT-HV-001009,2025-03-17T15:22:51Z,2025-03-17T15:39:51Z,2025-03-17T15:34:51Z,17,CASH,N/A,£1.50,VALID-CODE,PROD-VC-004,£0.00,20,£0.00,£0.00,N/A,N/A,N/A
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006405,TKT-HV-001010,2025-03-17T10:29:55Z,2025-03-17T13:24:55Z,2025-03-17T13:22:55Z,175,DEBIT_CARD,MASTERCARD,£4.00,,,£4.00,20,£0.67,£4.00,SIX,Worldpay,SIX-72835748D9588C3E
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006406,TKT-HV-001011,2025-03-17T10:22:00Z,2025-03-17T11:06:00Z,2025-03-17T11:01:00Z,44,DEBIT_CARD,AMEX,£1.50,,,£1.50,20,£0.25,£1.50,SIX,AMEX,SIX-194BDB093E330F18
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006407,TKT-HV-001012,2025-03-17T17:30:42Z,2025-03-17T18:11:42Z,2025-03-17T18:09:42Z,41,APP,VISA,£1.50,,,£1.50,20,£0.25,£1.50,SIX,Worldpay,SIX-A0ADC2F504FB1CA6
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006408,TKT-HV-001013,2025-03-17T15:25:44Z,2025-03-17T17:44:44Z,2025-03-17T17:39:44Z,139,CONTACTLESS,MASTERCARD,£4.00,,,£4.00,20,£0.67,£4.00,SIX,Worldpay,SIX-55D516B4E1C570E8
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006409,TKT-HV-001014,2025-03-17T08:14:19Z,2025-03-17T10:54:19Z,2025-03-17T10:52:19Z,160,DEBIT_CARD,MASTERCARD,£4.00,,,£4.00,20,£0.67,£4.00,SIX,Worldpay,SIX-77F58A477DD21C01
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006410,TKT-HV-001015,2025-03-17T11:35:19Z,2025-03-17T14:44:19Z,2025-03-17T14:39:19Z,189,CREDIT_CARD,VISA,£4.00,,,£4.00,20,£0.67,£4.00,SIX,Worldpay,SIX-E6FCB56FEE51FC03
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006411,TKT-HV-001016,2025-03-17T15:20:23Z,2025-03-17T19:30:23Z,2025-03-17T19:26:23Z,250,DEBIT_CARD,VISA,£5.50,,,£5.50,20,£0.92,£5.50,SIX,Worldpay,SIX-894B3E7DF1DBA7EC
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006412,TKT-HV-001017,2025-03-17T13:39:27Z,2025-03-17T15:39:27Z,2025-03-17T15:36:27Z,120,CONTACTLESS,AMEX,£2.50,,,£2.50,20,£0.42,£2.50,SIX,AMEX,SIX-735386EA88DF9677
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006413,TKT-HV-001018,2025-03-17T15:46:58Z,2025-03-17T17:40:58Z,2025-03-17T17:35:58Z,114,CASH,N/A,£2.50,,,£2.50,20,£0.42,£2.50,N/A,N/A,N/A
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006414,TKT-HV-001019,2025-03-17T12:20:52Z,2025-03-17T13:20:52Z,2025-03-17T13:18:52Z,60,CONTACTLESS,VISA,£1.50,,,£1.50,20,£0.25,£1.50,SIX,Worldpay,SIX-9EAA7AD947CDD7C2
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006415,TKT-HV-001020,2025-03-17T18:32:59Z,2025-03-17T21:08:59Z,2025-03-17T21:04:59Z,156,CASH,N/A,£4.00,,,£4.00,20,£0.67,£4.00,N/A,N/A,N/A
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006416,TKT-HV-001021,2025-03-17T12:56:40Z,2025-03-17T13:42:40Z,2025-03-17T13:38:40Z,46,CONTACTLESS,MAESTRO,£1.50,,,£1.50,20,£0.25,£1.50,SIX,Worldpay,SIX-1032C6AA626719E5
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006417,TKT-HV-001022,2025-03-17T12:15:07Z,2025-03-17T13:49:07Z,2025-03-17T13:48:07Z,94,CREDIT_CARD,MAESTRO,£2.50,,,£2.50,20,£0.42,£2.50,SIX,Worldpay,SIX-8AB77C7F01E193B3
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006418,TKT-HV-001023,2025-03-17T12:32:02Z,2025-03-17T15:11:02Z,2025-03-17T15:08:02Z,159,CONTACTLESS,VISA,£4.00,,,£4.00,20,£0.67,£4.00,SIX,Worldpay,SIX-DD4216940D5668D6
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006419,TKT-HV-001024,2025-03-17T15:39:49Z,2025-03-17T16:19:49Z,2025-03-17T16:16:49Z,40,DEBIT_CARD,VISA,£1.50,,,£1.50,20,£0.25,£1.50,SIX,Worldpay,SIX-DFF4194391E3B0D1
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006420,TKT-HV-001025,2025-03-17T14:18:51Z,2025-03-17T17:11:51Z,2025-03-17T17:06:51Z,173,CONTACTLESS,MASTERCARD,£4.00,,,£4.00,20,£0.67,£4.00,SIX,Worldpay,SIX-305C7353430062DF
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006421,TKT-HV-001026,2025-03-17T10:28:36Z,2025-03-17T11:27:36Z,2025-03-17T11:22:36Z,59,DEBIT_CARD,MASTERCARD,£1.50,,,£1.50,20,£0.25,£1.50,SIX,Worldpay,SIX-45691B1EE1FB5841
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006422,TKT-HV-001027,2025-03-17T09:13:27Z,2025-03-17T09:38:27Z,2025-03-17T09:34:27Z,25,APP,MASTERCARD,£1.50,VALID-CODE,PROD-VC-004,£0.00,20,£0.00,£0.00,SIX,Worldpay,SIX-23E086B42FA6EEB8
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006423,TKT-HV-001028,2025-03-18T13:58:28Z,2025-03-18T18:43:28Z,2025-03-18T18:42:28Z,285,APP,AMEX,£5.50,,,£5.50,20,£0.92,£5.50,SIX,AMEX,SIX-5C247D08992F3DAE
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006424,TKT-HV-001029,2025-03-18T16:32:59Z,2025-03-18T18:41:59Z,2025-03-18T18:37:59Z,129,CASH,N/A,£4.00,,,£4.00,20,£0.67,£4.00,N/A,N/A,N/A
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006425,TKT-HV-001030,2025-03-18T16:25:20Z,2025-03-18T17:03:20Z,2025-03-18T16:58:20Z,38,CONTACTLESS,VISA,£1.50,,,£1.50,20,£0.25,£1.50,SIX,Worldpay,SIX-F5F52F029A3CDF54
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006426,TKT-HV-001031,2025-03-18T14:34:03Z,2025-03-18T17:57:03Z,2025-03-18T17:52:03Z,203,APP,VISA,£4.00,VALID-CODE,PROD-VC-004,£1.50,20,£0.25,£1.50,SIX,Worldpay,SIX-D62399F57E1A2AF4
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006427,TKT-HV-001032,2025-03-18T11:10:34Z,2025-03-18T12:36:34Z,2025-03-18T12:33:34Z,86,DEBIT_CARD,MASTERCARD,£2.50,,,£2.50,20,£0.42,£2.50,SIX,Worldpay,SIX-099E2A834B7F8134
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006428,TKT-HV-001033,2025-03-18T13:07:34Z,2025-03-18T13:45:34Z,2025-03-18T13:42:34Z,38,CREDIT_CARD,VISA,£1.50,,,£1.50,20,£0.25,£1.50,SIX,Worldpay,SIX-0FB3D82CF858238D
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006429,TKT-HV-001034,2025-03-18T15:01:47Z,2025-03-18T18:14:47Z,2025-03-18T18:12:47Z,193,DEBIT_CARD,MASTERCARD,£4.00,,,£4.00,20,£0.67,£4.00,SIX,Worldpay,SIX-ECA4391C4F604DBF
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006430,TKT-HV-001035,2025-03-18T10:43:51Z,2025-03-18T11:03:51Z,2025-03-18T11:02:51Z,20,CREDIT_CARD,VISA,£1.50,,,£1.50,20,£0.25,£1.50,SIX,Worldpay,SIX-1175BCE2A8F79727
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006431,TKT-HV-001036,2025-03-18T11:01:33Z,2025-03-18T12:19:33Z,2025-03-18T12:18:33Z,78,CREDIT_CARD,VISA,£2.50,,,£2.50,20,£0.42,£2.50,SIX,Worldpay,SIX-313DC400E624AC7C
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006432,TKT-HV-001037,2025-03-18T11:06:10Z,2025-03-18T11:57:10Z,2025-03-18T11:52:10Z,51,CREDIT_CARD,MASTERCARD,£1.50,,,£1.50,20,£0.25,£1.50,SIX,Worldpay,SIX-882CEE59C1E4087A
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006433,TKT-HV-001038,2025-03-18T15:29:12Z,2025-03-18T16:38:12Z,2025-03-18T16:33:12Z,69,DEBIT_CARD,VISA,£2.50,,,£2.50,20,£0.42,£2.50,SIX,Worldpay,SIX-6D23F8074729F94A
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006434,TKT-HV-001039,2025-03-18T16:43:38Z,2025-03-18T17:18:38Z,2025-03-18T17:14:38Z,35,CREDIT_CARD,MASTERCARD,£1.50,,,£1.50,20,£0.25,£1.50,SIX,Worldpay,SIX-77EE116ED74DC363
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006435,TKT-HV-001040,2025-03-18T16:34:23Z,2025-03-18T16:58:23Z,2025-03-18T16:56:23Z,24,CONTACTLESS,MASTERCARD,£1.50,,,£1.50,20,£0.25,£1.50,SIX,Worldpay,SIX-A808084683BB90C5
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006436,TKT-HV-001041,2025-03-18T15:51:03Z,2025-03-18T18:41:03Z,2025-03-18T18:38:03Z,170,CREDIT_CARD,VISA,£4.00,,,£4.00,20,£0.67,£4.00,SIX,Worldpay,SIX-4018F97961E865A7
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006437,TKT-HV-001042,2025-03-18T18:23:53Z,,2025-03-18T19:12:53Z,,CONTACTLESS,MAESTRO,£1.50,,,£1.50,20,£0.25,£1.50,SIX,Worldpay,SIX-148E15762D358788
3a1b2c3d-4e5f-6789-abcd-ef0123456703,Harbour View,EE-006438,TKT-HV-001043,2025-03-18T14:31:31Z,2025-03-18T15:49:31Z,2025-03-18T15:46:31Z,78,DEBIT_CARD,MASTERCARD,£2.50,,,£2.50,20,£0.42,£2.50,SIX,Worldpay,SIX-4CAE491A8F15C47D
